,Person,Platform,Movie,RR,EDA
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,13.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,14.0,2.0,1.0,,
0,15.0,2.0,1.0,,14.1214
0,15.0,2.0,1.0,,14.0908
0,15.0,2.0,1.0,,14.05
0,15.0,2.0,1.0,,14.0041
0,15.0,2.0,1.0,,13.9786
0,15.0,2.0,1.0,,13.948
0,15.0,2.0,1.0,,13.9225
0,15.0,2.0,1.0,,13.9174
0,15.0,2.0,1.0,,13.9276
0,15.0,2.0,1.0,,14.1877
0,15.0,2.0,1.0,,14.2795
0,15.0,2.0,1.0,,14.1877
0,15.0,2.0,1.0,,14.101
0,15.0,2.0,1.0,,14.0296
0,15.0,2.0,1.0,,13.9837
0,15.0,2.0,1.0,,13.9378
0,15.0,2.0,1.0,,13.897
0,15.0,2.0,1.0,,13.8562
0,15.0,2.0,1.0,,13.8154
0,15.0,2.0,1.0,,13.7746
0,15.0,2.0,1.0,,13.7491
0,15.0,2.0,1.0,,13.7083
0,15.0,2.0,1.0,,13.6879
0,15.0,2.0,1.0,,13.6573
0,15.0,2.0,1.0,,13.6318
0,15.0,2.0,1.0,,13.7389
0,15.0,2.0,1.0,,13.8205
0,15.0,2.0,1.0,,13.7491
0,15.0,2.0,1.0,,13.6777
0,15.0,2.0,1.0,,13.6369
0,15.0,2.0,1.0,,13.6063
0,15.0,2.0,1.0,,13.5706
0,15.0,2.0,1.0,,13.5451
0,15.0,2.0,1.0,,13.5145
0,15.0,2.0,1.0,,13.489
0,15.0,2.0,1.0,,13.4584
0,15.0,2.0,1.0,,13.4329
0,15.0,2.0,1.0,,13.4125
0,15.0,2.0,1.0,,13.3921
0,15.0,2.0,1.0,,13.3513
0,15.0,2.0,1.0,,13.3207
0,15.0,2.0,1.0,,13.3003
0,15.0,2.0,1.0,,13.2748
0,15.0,2.0,1.0,,13.2697
0,15.0,2.0,1.0,,13.2697
0,15.0,2.0,1.0,,13.2595
0,15.0,2.0,1.0,,13.234
0,15.0,2.0,1.0,,13.2238
0,15.0,2.0,1.0,,13.2034
0,15.0,2.0,1.0,,13.1932
0,15.0,2.0,1.0,,13.1932
0,15.0,2.0,1.0,,13.1983
0,15.0,2.0,1.0,,13.183
0,15.0,2.0,1.0,,13.1575
0,15.0,2.0,1.0,,13.1371
0,15.0,2.0,1.0,,13.132
0,15.0,2.0,1.0,,13.1116
0,15.0,2.0,1.0,,13.0759
0,15.0,2.0,1.0,,13.0606
0,15.0,2.0,1.0,,13.0402
0,15.0,2.0,1.0,,13.0096
0,15.0,2.0,1.0,,12.9943
0,15.0,2.0,1.0,,12.9688
0,15.0,2.0,1.0,,12.9484
0,15.0,2.0,1.0,,12.9229
0,15.0,2.0,1.0,,12.9076
0,15.0,2.0,1.0,,12.9637
0,15.0,2.0,1.0,,12.9637
0,15.0,2.0,1.0,,12.928
0,15.0,2.0,1.0,,12.8974
0,15.0,2.0,1.0,,12.877
0,15.0,2.0,1.0,,12.8515
0,15.0,2.0,1.0,,12.8311
0,15.0,2.0,1.0,,12.8056
0,15.0,2.0,1.0,,12.7903
0,15.0,2.0,1.0,,12.7801
0,15.0,2.0,1.0,,12.8056
0,15.0,2.0,1.0,,12.8107
0,15.0,2.0,1.0,,12.775
0,15.0,2.0,1.0,,12.7393
0,15.0,2.0,1.0,,12.7189
0,15.0,2.0,1.0,,12.6985
0,15.0,2.0,1.0,,12.673
0,15.0,2.0,1.0,,12.6577
0,15.0,2.0,1.0,,12.6373
0,15.0,2.0,1.0,,12.6169
0,15.0,2.0,1.0,,12.5965
0,15.0,2.0,1.0,,12.5812
0,15.0,2.0,1.0,,12.5608
0,15.0,2.0,1.0,,12.5353
0,15.0,2.0,1.0,,12.5353
0,15.0,2.0,1.0,,12.8821
0,15.0,2.0,1.0,,13.0555
0,15.0,2.0,1.0,,12.9586
0,15.0,2.0,1.0,,12.877
0,15.0,2.0,1.0,,12.8209
0,15.0,2.0,1.0,,12.7801
0,15.0,2.0,1.0,,12.7954
0,15.0,2.0,1.0,,12.7699
0,15.0,2.0,1.0,,12.7342
0,15.0,2.0,1.0,,12.6985
0,15.0,2.0,1.0,,12.6832
0,15.0,2.0,1.0,,12.6832
0,15.0,2.0,1.0,,12.826
0,15.0,2.0,1.0,,13.3564
0,15.0,2.0,1.0,,13.3513
0,15.0,2.0,1.0,,13.1983
0,15.0,2.0,1.0,,13.1167
0,15.0,2.0,1.0,,13.0759
0,15.0,2.0,1.0,,13.081
0,15.0,2.0,1.0,,13.1473
0,15.0,2.0,1.0,,13.0963
0,15.0,2.0,1.0,,13.285
0,15.0,2.0,1.0,,13.4176
0,15.0,2.0,1.0,,13.3258
0,15.0,2.0,1.0,,13.2697
0,15.0,2.0,1.0,,13.2085
0,15.0,2.0,1.0,,13.1677
0,15.0,2.0,1.0,,13.132
0,15.0,2.0,1.0,,13.0963
0,15.0,2.0,1.0,,13.0759
0,15.0,2.0,1.0,,13.0861
0,15.0,2.0,1.0,,13.0606
0,15.0,2.0,1.0,,13.0249
0,15.0,2.0,1.0,,13.0045
0,15.0,2.0,1.0,,12.979
0,15.0,2.0,1.0,,12.9943
0,15.0,2.0,1.0,,12.9943
0,15.0,2.0,1.0,,12.9688
0,15.0,2.0,1.0,,12.9433
0,15.0,2.0,1.0,,12.9229
0,15.0,2.0,1.0,,12.9178
0,15.0,2.0,1.0,,12.8974
0,15.0,2.0,1.0,,12.8974
0,15.0,2.0,1.0,,12.9331
0,15.0,2.0,1.0,,12.928
0,15.0,2.0,1.0,,12.9076
0,15.0,2.0,1.0,,12.8821
0,15.0,2.0,1.0,,12.8668
0,15.0,2.0,1.0,,12.8566
0,15.0,2.0,1.0,,12.8362
0,16.0,2.0,1.0,9.8222656,7.879
0,16.0,2.0,1.0,9.8222656,7.8535
0,16.0,2.0,1.0,9.8222656,7.8331
0,16.0,2.0,1.0,9.8222656,7.8076
0,16.0,2.0,1.0,9.8222656,7.7872
0,16.0,2.0,1.0,9.8222656,7.7668
0,16.0,2.0,1.0,9.8222656,7.7413
0,16.0,2.0,1.0,9.8222656,7.7209
0,16.0,2.0,1.0,9.8222656,7.7005
0,16.0,2.0,1.0,9.7974732,7.6801
0,16.0,2.0,1.0,9.004116,7.6699
0,16.0,2.0,1.0,8.2107588,7.6444
0,16.0,2.0,1.0,7.4174016,7.624
0,16.0,2.0,1.0,6.6240444,7.6036
0,16.0,2.0,1.0,5.8306872,7.5832
0,16.0,2.0,1.0,5.03733,7.5628
0,16.0,2.0,1.0,4.2439728,7.5526
0,16.0,2.0,1.0,3.4506156,7.5373
0,16.0,2.0,1.0,2.6572584,7.5118
0,16.0,2.0,1.0,2.3300898,7.4914
0,16.0,2.0,1.0,3.7468116,7.471
0,16.0,2.0,1.0,5.0194502,7.4608
0,16.0,2.0,1.0,5.634317,7.4353
0,16.0,2.0,1.0,6.2491839,7.4149
0,16.0,2.0,1.0,6.8640508,7.3996
0,16.0,2.0,1.0,7.4789177,7.3894
0,16.0,2.0,1.0,7.9812129,7.369
0,16.0,2.0,1.0,8.1784226,7.3537
0,16.0,2.0,1.0,8.3756324,7.3333
0,16.0,2.0,1.0,8.5728421,7.3231
0,16.0,2.0,1.0,8.7700519,7.2925
0,16.0,2.0,1.0,8.9672616,7.2925
0,16.0,2.0,1.0,9.1644714,7.2823
0,16.0,2.0,1.0,9.3616811,7.2619
0,16.0,2.0,1.0,9.6047325,7.2466
0,16.0,2.0,1.0,9.9352998,7.2313
0,16.0,2.0,1.0,10.265867,7.216
0,16.0,2.0,1.0,10.596434,7.1956
0,16.0,2.0,1.0,10.927001,7.1803
0,16.0,2.0,1.0,11.257569,7.165
0,16.0,2.0,1.0,11.588136,7.1497
0,16.0,2.0,1.0,11.918703,7.1344
0,16.0,2.0,1.0,12.24927,7.1293
0,16.0,2.0,1.0,12.579838,7.1089
0,16.0,2.0,1.0,11.882176,7.0936
0,16.0,2.0,1.0,11.005281,7.0783
0,16.0,2.0,1.0,10.128387,7.0885
0,16.0,2.0,1.0,9.2514922,7.1089
0,16.0,2.0,1.0,8.3745977,7.1752
0,16.0,2.0,1.0,7.4977031,7.1599
0,16.0,2.0,1.0,6.6208086,7.2262
0,16.0,2.0,1.0,5.7439141,7.3741
0,16.0,2.0,1.0,4.8670196,7.3384
0,16.0,2.0,1.0,3.990125,7.2823
0,16.0,2.0,1.0,3.1132305,7.2517
0,16.0,2.0,1.0,2.236336,7.2211
0,16.0,2.0,1.0,1.6609807,7.2007
0,16.0,2.0,1.0,2.1383676,7.1803
0,16.0,2.0,1.0,5.0471341,7.165
0,16.0,2.0,1.0,9.164481,7.1497
0,16.0,2.0,1.0,11.693599,7.1293
0,16.0,2.0,1.0,11.531086,7.114
0,16.0,2.0,1.0,11.368574,7.0936
0,16.0,2.0,1.0,11.206062,7.0834
0,16.0,2.0,1.0,11.043549,7.0732
0,16.0,2.0,1.0,10.881037,7.0579
0,16.0,2.0,1.0,10.718524,7.0477
0,16.0,2.0,1.0,10.556012,7.0732
0,16.0,2.0,1.0,10.393499,7.0528
0,16.0,2.0,1.0,10.230987,7.0324
0,16.0,2.0,1.0,10.068474,7.0222
0,16.0,2.0,1.0,9.9059618,7.0171
0,16.0,2.0,1.0,,6.9967
0,16.0,2.0,1.0,,6.9814
0,16.0,2.0,1.0,,6.9712
0,16.0,2.0,1.0,,6.9763
0,16.0,2.0,1.0,,6.9712
0,16.0,2.0,1.0,,6.9559
0,16.0,2.0,1.0,,6.9508
0,16.0,2.0,1.0,,6.9406
0,16.0,2.0,1.0,,6.9253
0,16.0,2.0,1.0,,6.9151
0,16.0,2.0,1.0,,6.91
0,16.0,2.0,1.0,,6.8998
0,16.0,2.0,1.0,,6.8896
0,16.0,2.0,1.0,,6.8794
0,16.0,2.0,1.0,,6.8743
0,16.0,2.0,1.0,,6.8641
0,16.0,2.0,1.0,,6.8641
0,16.0,2.0,1.0,,6.8539
0,16.0,2.0,1.0,,6.8386
0,16.0,2.0,1.0,,6.8284
0,16.0,2.0,1.0,,6.8233
0,16.0,2.0,1.0,,6.8131
0,16.0,2.0,1.0,,6.8029
0,16.0,2.0,1.0,,6.8029
0,16.0,2.0,1.0,,6.8029
0,16.0,2.0,1.0,,6.7978
0,16.0,2.0,1.0,,6.8692
0,16.0,2.0,1.0,,6.8998
0,16.0,2.0,1.0,,6.8845
0,16.0,2.0,1.0,,6.8692
0,16.0,2.0,1.0,,6.8437
0,16.0,2.0,1.0,,6.8488
0,16.0,2.0,1.0,,6.8386
0,16.0,2.0,1.0,,6.8233
0,16.0,2.0,1.0,,6.808
0,16.0,2.0,1.0,,6.859
0,16.0,2.0,1.0,,7.93
0,16.0,2.0,1.0,,9.9955
0,16.0,2.0,1.0,,11.3929
0,16.0,2.0,1.0,,11.8519
0,16.0,2.0,1.0,,12.2701
0,16.0,2.0,1.0,,12.0355
0,16.0,2.0,1.0,,11.9284
0,16.0,2.0,1.0,,11.6632
0,16.0,2.0,1.0,,11.3521
0,16.0,2.0,1.0,,11.0665
0,16.0,2.0,1.0,,10.8217
0,16.0,2.0,1.0,,10.6687
0,16.0,2.0,1.0,,10.6993
0,16.0,2.0,1.0,,11.194
0,16.0,2.0,1.0,,11.3521
0,16.0,2.0,1.0,,11.6938
0,16.0,2.0,1.0,,11.3623
0,16.0,2.0,1.0,,11.1277
0,16.0,2.0,1.0,,11.0257
0,16.0,2.0,1.0,,10.8523
0,16.0,2.0,1.0,,10.7452
0,16.0,2.0,1.0,,10.6636
0,16.0,2.0,1.0,,10.5769
0,16.0,2.0,1.0,,10.5004
0,16.0,2.0,1.0,,10.4188
0,16.0,2.0,1.0,,10.3474
0,16.0,2.0,1.0,,10.3168
0,16.0,2.0,1.0,,10.4086
0,16.0,2.0,1.0,,10.3321
0,16.0,2.0,1.0,,10.2403
0,16.0,2.0,1.0,,10.174
0,16.0,2.0,1.0,,10.1128
0,16.0,2.0,1.0,,10.1791
0,17.0,2.0,1.0,0.9009341,11.5663
0,17.0,2.0,1.0,0.85553639,11.5459
0,17.0,2.0,1.0,0.81106468,11.5357
0,17.0,2.0,1.0,0.83768984,11.5153
0,17.0,2.0,1.0,0.82767497,11.5051
0,17.0,2.0,1.0,0.75191445,11.4898
0,17.0,2.0,1.0,0.71913007,11.4745
0,17.0,2.0,1.0,0.76550164,11.4745
0,17.0,2.0,1.0,0.80644624,11.5357
0,17.0,2.0,1.0,0.7770936,11.7652
0,17.0,2.0,1.0,0.83010457,11.8111
0,17.0,2.0,1.0,1.0240942,11.7244
0,17.0,2.0,1.0,0.93901941,11.6683
0,17.0,2.0,1.0,0.76681568,11.6683
0,17.0,2.0,1.0,0.82042101,11.6428
0,17.0,2.0,1.0,0.75982251,11.5969
0,17.0,2.0,1.0,0.72996472,11.5765
0,17.0,2.0,1.0,0.77368164,11.5561
0,17.0,2.0,1.0,0.7845435,11.5561
0,17.0,2.0,1.0,0.72956569,11.6428
0,17.0,2.0,1.0,0.79257218,11.6479
0,17.0,2.0,1.0,0.84524956,11.5867
0,17.0,2.0,1.0,0.80210117,11.5459
0,17.0,2.0,1.0,0.76330944,11.5357
0,17.0,2.0,1.0,0.81329257,11.5051
0,17.0,2.0,1.0,0.8375,11.4796
0,17.0,2.0,1.0,0.78998056,11.5918
0,17.0,2.0,1.0,0.77665915,11.8111
0,17.0,2.0,1.0,0.85931148,11.7703
0,17.0,2.0,1.0,0.72891566,11.6836
0,17.0,2.0,1.0,0.75206801,11.6479
0,17.0,2.0,1.0,0.76993189,11.6071
0,17.0,2.0,1.0,0.78911966,11.5765
0,17.0,2.0,1.0,0.74130418,11.5612
0,17.0,2.0,1.0,0.72119141,11.5663
0,17.0,2.0,1.0,0.76576968,11.551
0,17.0,2.0,1.0,0.80855526,11.5459
0,17.0,2.0,1.0,0.7619992,11.5663
0,17.0,2.0,1.0,0.78840815,11.551
0,17.0,2.0,1.0,0.83362337,11.5204
0,17.0,2.0,1.0,0.93046875,11.5102
0,17.0,2.0,1.0,0.76216701,11.4949
0,17.0,2.0,1.0,0.67851349,11.4694
0,17.0,2.0,1.0,0.67315807,11.4541
0,17.0,2.0,1.0,0.65460891,11.4592
0,17.0,2.0,1.0,0.640625,11.4796
0,17.0,2.0,1.0,0.65771484,11.4847
0,17.0,2.0,1.0,0.71948964,11.4694
0,17.0,2.0,1.0,0.83675595,11.4847
0,17.0,2.0,1.0,0.87660036,11.4592
0,17.0,2.0,1.0,0.81614112,11.4847
0,17.0,2.0,1.0,0.78441406,11.4694
0,17.0,2.0,1.0,0.83000442,11.4337
0,17.0,2.0,1.0,0.82970183,11.4184
0,17.0,2.0,1.0,0.76171875,11.4031
0,17.0,2.0,1.0,0.76277669,11.4082
0,17.0,2.0,1.0,0.8046875,11.4133
0,17.0,2.0,1.0,0.83455325,11.4337
0,17.0,2.0,1.0,0.9039269,11.6071
0,17.0,2.0,1.0,0.91540891,11.602
0,17.0,2.0,1.0,0.849793,11.5357
0,17.0,2.0,1.0,0.77367703,11.5102
0,17.0,2.0,1.0,0.80413491,11.4847
0,17.0,2.0,1.0,0.8306108,11.4643
0,17.0,2.0,1.0,0.80420147,11.4643
0,17.0,2.0,1.0,0.78832031,11.4592
0,17.0,2.0,1.0,0.8615969,11.449
0,17.0,2.0,1.0,0.89822049,11.4184
0,17.0,2.0,1.0,0.82466063,11.4133
0,17.0,2.0,1.0,0.80421402,11.398
0,17.0,2.0,1.0,0.85178571,11.3827
0,17.0,2.0,1.0,0.87473958,11.3623
0,17.0,2.0,1.0,0.82070499,11.3419
0,17.0,2.0,1.0,0.83763508,11.3215
0,17.0,2.0,1.0,0.87172965,11.3113
0,17.0,2.0,1.0,0.84237939,11.3062
0,17.0,2.0,1.0,0.82436616,11.2858
0,17.0,2.0,1.0,0.85165251,11.2654
0,17.0,2.0,1.0,0.85644969,11.2552
0,17.0,2.0,1.0,0.78996536,11.2399
0,17.0,2.0,1.0,0.7848729,11.2246
0,17.0,2.0,1.0,0.84598474,11.2093
0,17.0,2.0,1.0,0.9230258,11.1991
0,17.0,2.0,1.0,0.84712358,11.1991
0,17.0,2.0,1.0,0.84179688,11.1889
0,17.0,2.0,1.0,0.87395715,11.1685
0,17.0,2.0,1.0,0.87890625,11.1481
0,17.0,2.0,1.0,0.79979167,11.1328
0,17.0,2.0,1.0,0.82358631,11.1175
0,17.0,2.0,1.0,0.84086595,11.1073
0,17.0,2.0,1.0,0.84765625,11.0869
0,17.0,2.0,1.0,0.82303067,11.0818
0,17.0,2.0,1.0,0.74595059,11.0716
0,17.0,2.0,1.0,0.7341627,11.0512
0,17.0,2.0,1.0,0.7672476,11.0308
0,17.0,2.0,1.0,0.79614737,11.0206
0,17.0,2.0,1.0,0.73291807,11.0257
0,17.0,2.0,1.0,0.92141189,11.0206
0,17.0,2.0,1.0,0.93838984,11.0104
0,17.0,2.0,1.0,0.75283329,10.9951
0,17.0,2.0,1.0,0.7856421,10.9747
0,17.0,2.0,1.0,0.7890625,10.9594
0,17.0,2.0,1.0,0.76574103,10.939
0,17.0,2.0,1.0,0.71585573,10.9339
0,17.0,2.0,1.0,0.71339225,10.939
0,17.0,2.0,1.0,0.76541037,10.9237
0,17.0,2.0,1.0,0.79849466,10.9033
0,17.0,2.0,1.0,0.75775301,10.9033
0,17.0,2.0,1.0,0.75255568,10.8829
0,17.0,2.0,1.0,0.77331731,10.8676
0,17.0,2.0,1.0,0.8109375,10.8523
0,17.0,2.0,1.0,0.80299674,10.8472
0,17.0,2.0,1.0,0.98385417,10.837
0,17.0,2.0,1.0,0.78865132,10.8166
0,17.0,2.0,1.0,0.81105394,10.8013
0,17.0,2.0,1.0,0.78515625,10.786
0,17.0,2.0,1.0,0.80288013,10.7656
0,17.0,2.0,1.0,0.82272353,10.7554
0,17.0,2.0,1.0,0.76492746,10.7401
0,17.0,2.0,1.0,0.75708912,10.7299
0,17.0,2.0,1.0,0.82852909,10.7095
0,17.0,2.0,1.0,0.85431668,10.7044
0,17.0,2.0,1.0,0.80573043,10.6942
0,17.0,2.0,1.0,0.843696,10.684
0,17.0,2.0,1.0,0.81824017,10.6687
0,17.0,2.0,1.0,0.76684451,10.6789
0,17.0,2.0,1.0,0.71557617,10.6942
0,17.0,2.0,1.0,0.75495477,10.6687
0,17.0,2.0,1.0,0.77999372,10.6483
0,17.0,2.0,1.0,0.695,10.6432
0,17.0,2.0,1.0,0.68200893,10.6534
0,17.0,2.0,1.0,0.67286279,10.6432
0,17.0,2.0,1.0,0.771875,10.633
0,17.0,2.0,1.0,0.59347098,10.633
0,17.0,2.0,1.0,0.75004006,10.8625
0,17.0,2.0,1.0,0.69938859,10.9492
0,17.0,2.0,1.0,0.69772647,10.888
0,17.0,2.0,1.0,0.75101273,10.8268
0,17.0,2.0,1.0,0.76871413,10.7962
0,17.0,2.0,1.0,,10.786
0,17.0,2.0,1.0,,10.7707
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
0,18.0,2.0,1.0,,
